"filename","content"
"2404.00822v2.pdf","Proof. It is again convenient to use expression (22) for P ( A ′ 2 ) ( x ; µ n , r ). ( A ′ 2 )

The variation of P with v n at fixed µ n can be calculated as

∂P ( A ′ 2 ) ∂v n = ∂P ( A ′ 2 ) ∂r ∂r ∂v n . (25)

On the one hand, Lemma 4.2 ensures that

∂P ( A ′ 2 ) ∂r = -r r ( r + xµ n ) r +1 f ( xµ n , r ) ≥ 0 (26)

for any xµ n ≥ 0 and r > 0. On the other hand, the following inequality holds:

From Eq. (25), the inequalities (26) and (27) imply that ∂P ( A ′ 2 ) /∂v n < 0 and this proves the proposition.

∂r ∂v n = -µ 2 n ( v n -µ n ) 2 < 0 . (27)

The next proposition relates all the models of type A and A ′ and gives further evidence that increasing dose variability decreases the expected probability of infection for any given infectivity.

Proposition 4.3. The following inequalities hold for any infectivity x and dose distribution parameters µ n and v n > µ n :

P ( A ) ( x, µ n ) ≥ P ( A ′ 1 ) ( x, µ n ) ≥ P ( A ′ 2 ) ( x, µ n , v n ) . (28)"
"2404.00822v2.pdf","The decrease of the infection probability when increasing the variance v n , holds for P ( A ′ 2 ) ( x, r, p ) even without the small infectivity requirement of Theorem 4.1. This is shown in Proposition 4.2 after proving the following lemma:

Lemma 4.2. The function

f ( y, r ) = y +( r + y ) ln ( r r + y ) (24)

satisfies f ( y, r ) ≤ 0 for any y ≥ 0 and r > 0 .

Proof. This can be easily demonstrated by plotting f ( y, r ) as a function of y for different values of r . Alternatively, a rigorous proof for any r > 0 can be given from the following two facts:
(i) f ( y, r ) has only one zero and is located at y = 0 for any r > 0. To show this, it is convenient to define a new variable z = r + y er such that f ( y, r ) = 0 reduces to z ln z = -e -1 . The solution to this equation is z = e -1 which corresponds to y = 0.
(ii) f ( y, r ) is a decreasing function of y in the interval y > 0. Indeed, ∂f ( y, r ) /∂y = -ln ( r + y r ) < 0.

Following these results, f ( y, r ) must be non-positive for any y > 0 and r > 0.

Proposition 4.2. For a fixed mean dose, the expected probability of infection of model A ′ 2 is a decreasing function of the dose variance."
"2404.00822v2.pdf","Note that the condition r > 0 implies v n ≥ µ n for the negative binomial distribution. The smallest possible dispersion for a negative binomial distribution corresponds to v n = µ n which is the condition defining a Poisson distribution. The following proposition shows that the expected probability of infection in examples A ′ 1 and A ′ 2 are identical when v n = µ n .

Proposition 4.1. Model A ′ 2 reduces to model A ′ 1 when the variance of the dose approaches the mean from above (i.e. in the limit v n ↘ µ n ).

Proof. To prove the proposition, it is convenient to express the expected probability of infection in terms of r and µ n . Combining Eqs. (20) and (21), leads to

P ( A ′ 2 ) ( x, µ n , r ) = 1 -( r r + xµ n ) r . (22)

From Eq. (21), the limit v n ↘ µ n corresponds to r →∞ . Through simple algebraic manipulations, one obtains the probability (18) for r →∞ :

lim r →∞ P ( A ′ 2 ) ( x, µ n , r ) = 1 -lim r →∞ 1 + -xµ n r = 1 -e -xµ n .

( -) -r (23)"
"2404.00822v2.pdf","4.2.2. Example A ′ 2 : Negative binomial dose distribution

The Poisson distribution assumes µ n = v n and does not allow the effect of v n on the expected probability of infection to be independently analysed from µ n . In fact, doses can be characterised by a larger dispersion than that allowed by a Poisson distribution (i.e. v n > µ n ) [34, 35, 21]. Over-dispersion can be modelled by assuming a negative binomial distribution, n h ∼ NB( r, p ), with parameters r > 0 and p ∈ [0 , 1]. The corresponding probability function is

p d ( n h ; r, p ) = Γ( n h + r ) n h !Γ( r ) (1 -p ) n h p r , (19)

which, after introducing into (18), results in the following expected probability of infection:

P ( A ′ 2 ) ( x, r, p ) = 1 -( p p + x (1 -p ) ) r . (20)

The parameters r and p are related to the mean and variance of the dose, µ n and v n , as follows:

r = µ 2 n v n -µ n and p = µ n v n . (21)

Using these expressions in Eq. (20) allows the expected probability of infection to be written as a function P ( A ′ 2 ) ( x, µ n , v n ) of the mean and variance of the dose."
"2404.00822v2.pdf","P ( A ′ ) ( x, ξ ) = ∞ ∑ n =1 P ( A ) ( x, n ) p d ( n ; ξ ) . (17)

The subsequent part of this section illustrates the effect of heterogeneous doses on P ( A ′ ) ( x, ξ ) for two commonly assumed scenarios for p d ( n ; ξ ).

4.2.1. Example A ′ 1 : Poisson-distributed dose

Assuming that the number of particles ingested by a host is a Poisson distribution with mean µ n (i.e. n h ∼ Pois( µ n )) leads to the well-known exponential dose-response model for the probability of infection [17, 8]:

P ( A ′ 1 ) ( x, µ n ) = 1 -e -xµ n . (18)

This expression follows from Eq. (17) by using the probability mass function, p d ( n ; µ n ) = µ n n e -µ n /n !, for the Poisson distribution."
"2404.00822v2.pdf","Corollary 4.1.1. In the limit of small infectivity, the slope of ˆ P evaluated at the median dose-defined as the dose µ n = µ 50 for which the expected probability of infection is 50%-is an increasing function of µ x and a decreasing function of v x for any dose distribution.

Proof. The median dose, µ 50 , corresponds to ˆ P = 1 / 2 which, in the limit of small infectivity, reduces to f 1 ( µ x , v x , µ 50 , v n ) = 1 / 2 (cf. Eq. 15). From this condition, the rate of variation of ˆ P at µ n = µ 50 can be expressed as

d ˆ P d µ n ∣ ∣ ∣ ∣ µ n = µ 50 = µ x 2 ( 1 + µ x 2 ) -v x 2 ( µ 50 -1 2 ) . (16)

∣ This equation trivially proves the corollary for any reasonable median dose µ 50 > 1 / 2.

4.2. Models of type A ′ : Homogeneous infectivity and heterogenous dose

Models of type A ′ extend Model A to include heterogeneity of type III (see Figure 1). Specifically, it is posited that the doses ingested by different hosts are independent and identically distributed ( iid ) random variables drawn from a probability mass function p d n ( ξ ), where ξ are the distribution parameters. The expected probability of infection can then be expressed in terms of P ( A ) ( x, n ) as follows:"
"2404.00822v2.pdf","Here, the identities E x ( x 2 ) = v x + µ 2 x and E n ( n 2 ) = v n + µ 2 n have been used to express y as a function of expected values and variances of x and n .

It is now convenient to express the expected value in Eq. (13) as E x (E n ((1 -x ) n )) = exp(ln(1+ y )) and use the expansion ln (1 + y ) = y -y 2 / 2+ O ( y 3 ). After introducing the expression (14) into this expansion and neglecting O ( x 3 ) terms in the resulting function of x , one obtains the following approximation:

ˆ P /similarequal f 1 ( µ x , v x , µ n , v n ) ≡ 1 -exp ( -µ x µ n + µ 2 x 2 ( v n -µ n ) + v x 2 ( µ 2 n -µ n + v n ) ) . (15)

According to Eq. (15), ˆ P decreases with increasing v n for any µ x > 0. ˆ P also decreases with increasing v x since µ 2 n -µ n + v n ≥ 0 for any reasonable dose with µ n ≥ 1 and v n ≥ 0.

Corollary 4.1.1 establishes a general link between the slope of the doseresponse curve and the variance of the infectivity. This gives mathematical support to the ubiquitous flattening of the dose-response curve experimentally observed and modelled by assuming heterogeneous infectivity [16, 8]."
"2404.00822v2.pdf","Theorem 4.1. Let us suppose that the following conditions hold:
(a) The probability of infection for a given infectivity and dose is given by P ( A ) ( x, n ) (Eq. 12).
(b) The between-host variation of infectivity is described by a continuous random variable defined on [0 , 1] with expectation µ x and variance v x .
(c) The dose ingested by different hosts is a discrete random variable taking values in Z + (i.e., at least one microbe is ingested), with expectation µ n and variance v n .

Then, in the limit of small infectivity, the expected probability of infection, ˆ P , is a decreasing function of both v x and v n .

Proof. The proof essentially uses a cumulant expansion procedure [33]. From assumption (a), the expected probability of infection is given by

ˆ P = 1 -E x (E n ((1 -x ) n )) , (13)

where E x and E n are the expectations corresponding to infectivity and dose, respectively.

The binomial power in Eq. (13) can be expanded to give E x (E n ((1 -x ) n )) = 1 + y , where

y ≡ -( µ x + 1 2 ( v x + µ 2 x ) + O ( x 3 ) ) µ n + 1 2 ( v x + µ 2 x + O ( x 3 ))( v n + µ 2 n )+ O ( x 3 n 3 ) . (14)"
"2404.00822v2.pdf","and the number of infected hosts obeys a binomial distribution, I ∼ Bin( n, P ( A ) ).

Consistent with intuition, this model suggests that the probability of infection increases with both infectivity and dose.

4. Models for the expected value of the probability of infection

This section begins by presenting results for the expected value of the probability of infection, applicable in scenarios with small infectivities across any dose distribution. Subsequently, these findings will be demonstrated through specific models A ′ -C ′ introduced in subsections 4.2-4.5.

4.1. General results for the expected probability of infection

Theorem 4.1 gives a general result for the dependence of the expected probability of infection on the infectivity and/or dose variability across different hosts."
"2404.00822v2.pdf","The general model given by Eq. (1) is conceptually interesting. However, practical applications of dose-response models often deal with limited data consisting in a dose-response curve, i.e., the probability of infection estimated for a set of different doses. These data do not allow the parameters of the general model to be properly inferred (i.e. the infectivities for all microbes ingested by a host, { x i,h } n h i =1 ). It is more practically feasible to assume that the different sources of heterogeneity can be described in terms of a smaller number of parameters for the probability distribution of infectivity and dose. This motivates the adoption of models for the expected value of the probability of infection from a pragmatic standpoint. Such models are also crucial for comprehending the general effect of heterogeneities of types II and III, and will be utilised for this purpose in Sec. 4.

3. Model A : Homogeneous dose and infectivity

This model assumes that all hosts ingest the same number of microbes and that all microbes have the same infectivity within all hosts, i.e., n h = n and x i,h = x for any h and i .

Under these assumptions, Eq. (1) reduces to

P ( A ) ( x, n ) = 1 -(1 -x ) n , (12)"
"2404.00822v2.pdf","Here, the first equality follows from the series expansion ln(1 -z i ) = -∑ ∞ k =1 z k i , where z i = ( x i -¯ x ) / (1 -¯ x ).

Theorem 2.2. Assume that a host ingests a dose of n microbes with infectivities { x i,h } n i =1 and let ¯ x = n -1 ∑ n i x i,h be the mean infectivity. The probability of infection of such host is minimal when the infectivity is homogeneous, i.e., when all microbes have the same infectivity, x i,h = ¯ x .

Proof. The function ln(1 -z i ) is non-convex for any z i ≤ 1 so that, by Jensen's inequality [32], and this implies

1 n n ∑ i =1 ln(1 -z i ) ≤ ln ( 1 -1 n n ∑ i =1 z i ) , (8)

1 n n ∑ i =1 ln ( 1 -x i -¯ x 1 -¯ x ) ≤ 0 , (9)

-∞ ∑ k =1 M k k (1 -¯ x ) k ≤ 0 , (10)

if z i = ( x i -¯ x ) / (1 -¯ x ). From Eqs. (9) and (7), and, from Eq. (3), one obtains

P h ( { x i } n i =1 , n ) ≥ 1 -(1 -¯ x ) n . (11)

The theorem follows from Eq. (11). Indeed, the equality only holds for situations with homogeneous within-host infectivity such that M k = 0 for every k ≥ 2. The inequality holds strictly for any infection with heterogenous within-host infectivity with mean ¯ x ."
